time,v_id,trip_utilisation
1170,0,0.6205128205128205
1199,44,0.4278565471226022
1219,116,0.1944216570959803
1283,19,0.544037412314887
1467,62,0.34355828220858897
1522,20,0.5019710906701709
1672,30,0.6405502392344498
1712,6,0.6063084112149533
1741,49,0.5278575531303848
1887,37,0.415474297827239
1936,34,0.577995867768595
1944,9,0.5426954732510288
2001,48,0.6381809095452274
2043,32,0.5854136074400391
2080,56,0.3817307692307692
2108,36,0.6655597722960152
2127,68,0.5223319228960978
2206,67,0.6314596554850408
2276,194,0.32381370826010547
2353,168,0.2851678708032299
2390,174,0.2790794979079498
2409,4,0.8086342880863429
2456,115,0.2992671009771987
2506,147,0.36432561851556267
2533,52,0.3106987761547572
2662,61,0.5976709241172051
2781,109,0.2218626393383675
2820,137,0.28936170212765955
2910,72,0.6821305841924399
3024,94,0.3637566137566138
3030,262,0.19933993399339933
3171,27,0.7089246294544308
3214,200,0.11449906658369632
3321,252,0.11924119241192412
3433,347,0.1937081270026216
3496,154,0.23541189931350115
3513,189,0.318246512951893
3523,351,0.09196707351688901
3534,185,0.13412563667232597
3602,269,0.25818989450305385
3671,137,0.6674500587544065
3699,113,0.2484455258177886
3732,163,0.5235798499464094
3777,65,0.38443208895949166
3780,28,0.17777777777777778
3863,396,0.19026663215117784
3927,213,0.15075120957473898
4066,471,0.12715199212985737
4141,60,0.12026080656846172
4305,379,0.34610917537746805
4362,40,0.41632278771205866
4425,125,0.336271186440678
4427,99,0.08131917777275807
4446,295,0.1142600089968511
4538,160,0.6710004407227854
4543,251,0.4166850099053489
4674,298,0.1581086863500214
4747,326,0.3621234463871919
4752,31,0.23085016835016836
4795,210,0.1589155370177268
4814,449,0.22309929372663065
4820,216,0.17136929460580913
4889,491,0.18122315401922684
4938,279,0.03645200486026731
5141,44,0.13140537798072044
5160,63,0.19147286821705425
5175,407,0.08966183574879227
5213,108,0.028006905812392097
5218,495,0.23438098888463013
5284,213,0.21002210759027265
5286,84,0.09477866061293984
5334,453,0.048931383577052866
5353,354,0.16943769848682982
5401,138,0.09887057952231068
5447,12,0.0954653937947494
5491,179,0.1087233655071936
5521,308,0.11139286361166455
5562,161,0.11290902553038476
5569,239,0.25695816124977555
5641,482,0.05194114518702358
5761,184,0.08661690678701614
5786,321,0.2153473902523332
5802,256,0.11082385384350224
5860,220,0.08737201365187713
6023,464,0.12850738834467873
6078,176,0.10463968410661402
6105,340,0.14398034398034398
6160,262,0.21118210862619807
6169,401,0.11249797373966607
6222,110,0.03792992606878817
6251,46,0.0671892497200448
6294,453,0.5416666666666666
6300,66,0.30238095238095236
6308,228,0.06737476220672162
6325,334,0.09422924901185771
6332,252,0.25473264696114245
6344,143,0.20917402269861285
6385,305,0.04573218480814409
6455,351,0.17496589358799455
6496,32,0.10936447338872671
6549,368,0.2779050236677355
6554,215,0.05859017393957888
6557,335,0.23715113619033096
6602,223,0.13283853377764313
6604,216,0.4977578475336323
6636,469,0.08936106088004822
6682,425,0.1812331637234361
6684,70,0.1615798922800718
6693,458,0.2672941879575676
6716,52,0.1678221372220894
6753,414,0.21634828964904487
6831,129,0.02444737227345923
6883,336,0.07758244951329363
6889,118,0.05603135433299463
6902,172,0.06997971602434078
6929,370,0.4814547553759561
6930,301,0.11991341991341992
6992,108,0.2029229904440697
7003,152,0.1142367556761388
7010,114,0.11283880171184023
7024,389,0.10663439635535307
7028,232,0.27148548662492883
7045,249,0.09297374024130589
7049,64,0.06412257057738686
7058,0,0.09952445652173914
7085,133,0.08496824276640791
7086,177,0.038244425627998874
7088,18,0.11724040632054177
7090,428,0.1159379407616361
7123,475,0.11399691141373017
7153,47,0.07367538095903817
7154,338,0.14956667598546267
7175,491,0.2541557305336833
7202,406,0.05734518189391836
7223,106,0.19742489270386265
7229,56,0.0796271120605943
7261,303,0.06390304365789837
7281,422,0.17799752781211373
7296,46,0.6755980861244019
7331,339,0.16846269267494202
7377,319,0.0923139487596584
7470,28,0.5699186991869919
7500,78,0.07626666666666666
7508,318,0.10095897709110283
7518,205,0.15748869380154296
7521,343,0.14160351017151973
7547,380,0.15516099112230025
7562,432,0.0712774398307326
7564,412,0.09333685880486516
7574,352,0.14180089780829153
7577,84,0.24705368834570057
7608,457,0.06795478443743427
7609,386,0.09830463924300172
7626,202,0.43273013375295044
7638,279,0.22037037037037038
7668,390,0.05868544600938967
7699,92,0.19924665540979347
7715,239,0.2054986020503262
7733,438,0.0735807577912841
7743,183,0.15614103060829135
7746,486,0.052285050348567
7842,263,0.14205559806171894
7878,455,0.10713379030210714
7888,301,0.7390396659707724
7921,364,0.0945587678323444
7924,298,0.09569230769230769
7926,464,0.37782448765107723
7937,440,0.04951493007433539
7959,305,0.2128335451080051
7980,397,0.08145363408521303
7986,431,0.05810167793638868
7994,184,0.1625615763546798
8015,361,0.16306924516531504
8078,125,0.12592389816589106
8090,256,0.24431818181818182
8091,222,0.1196391051785935
8101,407,0.2932330827067669
8141,377,0.108709003807886
8151,200,0.12558233745189387
8151,136,0.04232609495767391
8185,422,0.6084070796460177
8215,99,0.26293558606124606
8221,307,0.042695535822892594
8229,229,0.09673107303439057
8234,399,0.06594607724070925
8234,132,0.04639300461501093
8253,177,0.7506426735218509
8274,375,0.016195310611554267
8289,318,0.8015364916773368
8294,414,0.25697598961713175
8329,284,0.11550006003121623
8332,312,0.10153624579932789
8352,496,0.0769875478927203
8412,113,0.16889454699766604
8414,308,0.1614241272035949
8459,65,0.17321657411362665
8460,228,0.7472118959107806
8463,155,0.12371499468273661
8463,97,0.07904998227578873
8477,27,0.09121748963437618
8522,300,0.060783853555503406
8522,457,0.4179431072210066
8535,220,0.2142056074766355
8547,56,0.9446130500758725
8567,335,0.2865671641791045
8624,331,0.03907699443413729
8646,470,0.25075179273652554
8659,262,0.20248099239695877
8673,398,0.13547791998155195
8692,37,0.0849375459221161
8701,324,0.05826916446385473
8729,429,0.09554359033108031
8736,486,0.7818181818181819
8736,352,0.6746987951807228
8740,108,0.9061784897025171
8741,12,0.23041894353369763
8769,481,0.042308130915725856
8799,144,0.052051369473803843
8799,436,0.033981134219797704
8807,338,0.26436781609195403
8812,292,0.07569223785746709
8815,311,0.20408394781622236
8825,374,0.09325779036827195
8829,210,0.1648487853247397
8834,376,0.13063165044147612
8845,142,0.15771622385528547
8860,148,0.26422121896162526
8863,185,0.09401388628260461
8878,118,0.2986425339366516
8881,250,0.05720076567954059
8882,183,0.5812115891132572
8885,105,0.10388294879009567
8912,43,0.06609066427289048
8948,179,0.25687011859994213
8955,115,0.06647176488690568
8964,102,0.09125390450691656
8969,464,0.5647171620325983
8989,106,0.3595696489241223
8992,438,0.4630659253375695
9018,84,0.28938237335183903
9020,248,0.07660753880266076
9026,194,0.08888888888888889
9028,59,0.21909614532565352
9028,100,0.08385024368630926
9034,213,0.12986666666666666
9043,177,0.4443037974683544
9044,414,0.7866666666666666
9053,180,0.05788136529327295
9067,368,0.16799046862589356
9069,218,0.16539861065167052
9078,459,0.05012117206433135
9143,96,0.07153013234168216
9146,466,0.04428165318171878
9147,316,0.036952006122225864
9158,215,0.16052227342549924
9161,397,0.4775613886536833
9167,244,0.031198865495800154
9174,339,0.5360824742268041
9188,228,0.5975274725274725
9224,431,0.7116316639741519
9267,408,0.05578936009496061
9271,427,0.2283464566929134
9272,119,0.12877480586712683
9276,461,0.04150495903406641
9280,64,0.15463917525773196
9282,136,0.865605658709107
9288,388,0.06847545219638243
9291,381,0.12904961790980518
9309,132,0.6130232558139534
9311,27,0.48081534772182255
9335,254,0.07766470273165506
9344,399,0.34594594594594597
9351,155,0.8243243243243243
9352,299,0.07142857142857142
9354,199,0.04960444729527475
9362,480,0.05842768639179662
9364,330,0.11853908586074327
9371,138,0.2982367758186398
9381,176,0.21011201937632457
9423,429,0.7997118155619597
9429,441,0.09099586382437162
9432,256,0.6847988077496274
9453,193,0.058711520152332594
9458,268,0.07697187566081624
9459,137,0.12266758811333794
9468,129,0.2764505119453925
9468,453,0.1956521739130435
9480,486,0.5228494623655914
9499,78,0.2851425712856428
9508,342,0.10033655868742111
9518,318,0.6273393002441009
9522,88,0.04736399915984037
9532,485,0.1406840117498951
9533,301,0.3750759878419453
9554,436,0.27947019867549666
9560,241,0.03922594142259414
9565,302,0.04192368008363827
9589,390,0.32795419052576785
9610,385,0.09885535900104059
9617,28,0.183977643223102
9633,475,0.3250996015936255
9638,458,0.233616298811545
9674,317,0.11422369237130453
9680,158,0.12324380165289256
9704,192,0.19218878812860676
9754,6,0.051604078587416065
9761,376,0.5889967637540453
9775,457,0.3455706304868316
9790,214,0.04290091930541369
9800,499,0.05071428571428571
9810,40,0.2263215859030837
9814,428,0.8917033773861968
9815,285,0.04391237901171676
9820,83,0.1615071283095723
9827,494,0.05729113666429225
9837,127,0.05367490088441598
9852,307,0.4457388105456775
9858,223,0.31848894348894347
9862,173,0.04644088420198743
9863,18,0.2281081081081081
9880,105,0.592964824120603
9892,150,0.05651031136271735
9907,65,0.7417127071823204
9910,455,0.65501968503937
9922,397,0.5505913272010512
9935,215,0.46332046332046334
9937,167,0.03421555801549764
9939,295,0.1287092663389769
9960,341,0.11636546184738956
9962,345,0.12156193535434652
9966,64,0.6647230320699709
9972,115,0.5909537856440511
9975,222,0.5567940552016986
9975,408,0.4689265536723164
9977,194,0.2618296529968454
9990,99,0.49352112676056337
9992,213,0.5146137787056367
9993,63,0.24912062900889717
9996,448,0.08113245298119248
10000,389,0.20766129032258066
10003,374,0.3921901528013582
10004,143,0.0912568306010929
10027,181,0.15548020345068317
10028,32,0.16874292185730463
10070,249,0.41421487603305784
10074,444,0.14314075838792933
10081,84,0.5230479774223895
10086,161,0.562555260831123
10090,4,0.12381200364535867
10105,96,0.6756756756756757
10107,38,0.22657564064509747
10116,153,0.0983590351917754
10121,159,0.22675624938247207
10174,144,0.5694545454545454
10174,478,0.08207194810300766
10177,447,0.07035472143067702
10180,151,0.10461689587426326
10187,218,0.629695885509839
10208,305,0.4246331702979102
10214,117,0.2344820834149207
10214,60,0.19331467149678908
10227,398,0.5328185328185329
10228,41,0.04389910050840829
10243,263,0.6351520199916701
10247,132,0.8400852878464818
10249,469,0.29532244672017716
10257,257,0.05449936628643853
10269,133,0.3489321608040201
10272,56,0.3536231884057971
10309,347,0.2697789412449098
10311,420,0.11065852002715547
10313,410,0.07185106176670222
10316,19,0.08524299789660135
10321,200,0.13870967741935483
10326,152,0.1287992777610593
10330,431,0.7468354430379747
10330,304,0.06776379477250725
10357,73,0.1770783045283383
10358,375,0.46497120921305185
10366,307,0.5214007782101168
10376,116,0.11837938189363328
10379,453,0.32930845225027444
10387,149,0.1567343795128526
10397,147,0.09314408820174883
10406,44,0.058499525166191835
10419,496,0.30720851475568456
10428,186,0.04382431914077484
10429,37,0.2251007484168106
10432,86,0.07083972392638037
10441,414,0.58840372226199
10449,262,0.482122905027933
10452,486,0.5370370370370371
10457,142,0.7531017369727047
10457,407,0.631578947368421
10471,422,0.18285214348206474
10472,180,0.35658914728682173
10493,376,0.43169398907103823
10504,20,0.10487641950567803
10508,466,0.6527165932452276
10509,185,0.5880923450789793
10518,250,0.5687232742822236
10542,148,0.43222354340071345
10550,172,0.3352521929824561
10555,389,0.5801801801801801
10561,416,0.10425149133604772
10564,173,0.7834757834757835
10574,381,0.3328137178487919
10582,136,0.4084615384615385
10595,484,0.24134025483718735
10596,324,0.6939313984168866
10597,238,0.06615079739548929
10603,311,0.7936241610738255
10603,350,0.07384702442704895
10614,251,0.09817163564486905
10622,125,0.23938679245283018
10622,188,0.12991903596309545
10627,330,0.9002375296912114
10631,68,0.2604656632173095
10632,461,0.2374631268436578
10642,436,0.15533088235294118
10645,143,0.45709828393135726
10655,2,0.08615673392773346
10666,343,0.13036565977742448
10668,222,0.4963924963924964
10672,119,0.5942857142857143
10673,403,0.08188887847840345
10681,194,0.265625
10706,38,0.7495826377295493
10710,291,0.049206349206349205
10713,67,0.053015163982602566
10715,138,0.7470238095238095
10719,272,0.13863233510588674
10721,219,0.0528868575692566
10725,187,0.07850815850815851
10740,388,0.9022038567493113
10743,192,0.42540904716073147
10749,480,0.6611391492429705
10756,259,0.11732986240238007
10758,447,0.5146299483648882
10761,338,0.10184237461617196
10761,499,0.7523413111342352
10768,168,0.0374331550802139
10775,189,0.06472046268245663
10781,383,0.0768017809108617
10782,231,0.2299202374327583
10792,317,0.38014311270125223
10806,144,0.754746835443038
10838,243,0.1175493633511718
10841,14,0.20210312701780278
10845,254,0.7887417218543047
10849,292,0.24496809032891506
10850,396,0.15457277801631603
10851,174,0.12220777685852736
10855,83,0.5458937198067633
10856,430,0.06033529845246868
10867,39,0.07444556915432042
10880,55,0.2213235294117647
10883,132,0.6918238993710691
10887,406,0.1807327001356852
10903,344,0.12363569659726681
10918,313,0.2245832570067778
10919,410,0.48514851485148514
10926,295,0.5785207700101317
10932,339,0.18373151308304891
10940,182,0.133363802559415
10953,257,0.3864942528735632
10971,94,0.1293569900591418
10973,42,0.08165497129317416
10978,158,0.3682588597842835
10985,299,0.6582976117575016
10988,495,0.14072790294627383
11007,18,0.7351398601398601
11009,455,0.7770700636942676
11018,85,0.009348339081502994
11022,432,0.19537572254335261
11042,364,0.35341236783082347
11045,192,0.09271523178807947
11051,448,0.5535545023696683
11056,355,0.027225036179450074
11062,269,0.08230563002680966
11074,351,0.08118640398354622
11075,491,0.11102564102564103
11099,36,0.1623846068290513
11118,112,0.05090843676920309
11119,96,0.4960552268244576
11130,138,0.3469879518072289
11136,239,0.2306343174510377
11157,34,0.11473809782019304
11160,328,0.08136200716845877
11167,170,0.07540073430643861
11171,375,0.5596555965559655
11172,391,0.13408521303258145
11173,478,0.6276276276276276
11174,129,0.8851113716295428
11179,342,0.3590664272890485
11183,252,0.18759018759018758
11186,345,0.5473856209150327
11190,155,0.3610657966286025
11203,199,0.7133585722011898
11206,423,0.09798322327324648
11206,193,0.43639475185396465
11224,341,0.5087025316455697
11237,147,0.45714285714285713
11238,465,0.051432639259654744
11246,62,0.11718989671745578
11250,481,0.6650544135429263
11256,401,0.23392962453312366
11265,114,0.2237367802585194
11275,107,0.2134811529933481
11279,451,0.11490380352868163
11281,176,0.44842105263157894
11282,20,0.5308483290488432
11296,354,0.23573952549217567
11297,386,0.09029284164859003
11314,467,0.03924341523775853
11314,236,0.05939543927876967
11315,397,0.4443646805455851
11317,46,0.12011937329022632
11320,379,0.1895937277263008
11329,429,0.3934942287513116
11332,49,0.10770514023563758
11332,88,0.7309392265193371
11334,475,0.4703115814226925
11339,228,0.6392375639237564
11341,279,0.2665406427221172
11360,66,0.1974308300395257
11360,173,0.5804020100502513
11364,394,0.04030271031326998
11370,205,0.35384215991692625
11373,184,0.15241195620005918
11376,37,0.8204857444561774
11379,302,0.6835722160970231
11380,389,0.5236363636363637
11398,12,0.2867896123447497
11411,319,0.3106098165592464
11411,150,0.6142198815009875
11411,137,0.5148565573770492
11415,225,0.11204555409548839
11418,8,0.081187598528639
11420,469,0.41332194705380015
11424,305,0.625
11427,263,0.5701013513513513
11427,485,0.7213720316622692
11427,299,0.5361990950226244
11431,143,0.7709923664122137
11439,440,0.7381496287835523
11448,472,0.0473445143256464
11448,331,0.39270538243626063
11450,307,0.6208487084870848
11481,235,0.041721104433411725
11483,194,0.6571072319201995
11484,161,0.7689556509298998
11495,402,0.09856459330143541
11495,241,0.8723514211886305
11501,498,0.08616642031127728
11507,214,0.3954571927781013
11514,459,0.2660098522167488
11537,350,0.5171306209850107
11548,136,0.4078674948240166
11553,183,0.7102208910520404
11566,450,0.1123119488154937
11567,149,0.7194915254237289
11568,420,0.7175815433571997
11569,180,0.5624430264357339
11570,480,0.587088915956151
11570,324,0.47433264887063653
11576,48,0.20657963446475197
11583,494,0.7796127562642369
11586,52,0.09753593429158111
11586,128,0.11229069566718454
11588,44,0.48815566835871405
11591,211,0.08316797515313605
11597,216,0.10314440216302824
11599,308,0.26153846153846155
11601,113,0.09125117591721543
11603,412,0.7610794751176033
11604,119,0.7714592274678111
11613,423,0.7248157248157249
11632,32,0.8248129675810474
11637,238,0.7192307692307692
11664,383,0.6783691959229898
11667,190,0.14699580011999658
11668,221,0.21186150154268082
11669,256,0.8059901654000894
11671,259,0.6863387978142077
11678,5,0.0673916766569618
11688,270,0.11387748117727584
11693,254,0.4481132075471698
11702,461,0.4542056074766355
11707,125,0.27557603686635945
11721,99,0.3512420566146736
11742,43,0.8901060070671378
11746,438,0.5856935366739289
11747,453,0.5986842105263158
11750,39,0.7802944507361268
11750,390,0.8616381304951412
11751,377,0.2554016620498615
11755,188,0.5728155339805825
11759,447,0.3966033966033966
11762,133,0.7729403884795714
11768,291,0.3771266540642722
11769,110,0.21074454660176672
11775,144,0.718266253869969
11791,249,0.7704822777454968
11795,234,0.02390843577787198
11798,261,0.12112222410578063
11801,64,0.470299727520436
11802,346,0.13641755634638197
11820,431,0.7241610738255033
11823,262,0.6499272197962155
11824,187,0.6824385805277525
11829,339,0.4916387959866221
11829,364,0.7814485387547649
11833,359,0.04614214484915068
11834,79,0.1211762717593375
11835,304,0.626578073089701
11845,486,0.4314429289303661
11846,484,0.43565147881694644
11852,40,0.5146914789422136
11857,286,0.08484439571561103
11881,19,0.4057507987220447
11898,152,0.26590330788804073
11910,422,0.6157053509381515
11921,430,0.3615023474178404
11922,6,0.3556273062730627
11925,425,0.26149151249284763
11926,347,0.5726654298082869
11939,361,0.12716615698267075
11959,182,0.48086359175662413
11960,495,0.7983539094650206
11961,179,0.6511782276800531
11965,192,0.7358695652173913
11970,29,0.16942355889724312
11972,401,0.5572625698324022
11974,94,0.7666999002991027
11983,317,0.7573467674223342
11986,400,0.0695811780410479
12005,28,0.419179229480737
12005,301,0.21318770226537218
12011,376,0.7061923583662714
12014,349,0.095804894289995
12019,292,0.4324786324786325
12033,105,0.8369716674407803
12039,18,0.6947674418604651
12042,12,0.45652173913043476
12046,63,0.38139308329274235
12066,54,0.024283109564064313
12068,472,0.41774193548387095
12069,403,0.45916905444126077
12082,396,0.5487012987012987
12089,242,0.19472247497725204
12092,169,0.05962619913992723
12094,373,0.1222093600132297
12124,132,0.6881547139403706
12132,399,0.21951219512195122
12147,92,0.20750899280575538
12150,457,0.791578947368421
12152,344,0.6349079263410728
12154,225,0.6792963464140731
12159,167,0.8271827182718272
12162,84,0.2359442575684767
12173,190,0.7213438735177866
12185,471,0.19571375785195222
12187,158,0.4557485525227461
12193,150,0.5882352941176471
12196,114,0.7669172932330827
12216,459,0.47150997150997154
12218,478,0.7913875598086124
12220,248,0.185625
12234,67,0.6877054569362262
12237,350,0.62
12240,73,0.8513011152416357
12253,204,0.10307679751897494
12255,416,0.5395513577331759
12260,61,0.14221712856845176
12267,410,0.7492581602373887
12274,499,0.6001321877065433
12275,14,0.7754532775453278
12281,384,0.04592459897402491
12284,482,0.24281198253800992
12286,464,0.49201085318058485
12290,268,0.4247881355932203
12292,193,0.7578268876611418
12293,294,0.13202635646302774
12298,47,0.1891156462585034
12300,199,0.6308113035551504
12305,155,0.5650224215246636
12310,299,0.5379388448471121
12313,44,0.7296551724137931
12329,46,0.658102766798419
12330,78,0.15330271988696573
12331,59,0.33272782319103844
12338,104,0.03412222402334252
12343,308,0.4879032258064516
12344,243,0.5776892430278885
12346,148,0.6130820399113082
12353,406,0.6739427012278308
12357,213,0.22325581395348837
12367,136,0.5738705738705738
12367,342,0.2904040404040404
12369,75,0.040261945185544504
12378,305,0.5765199161425576
12380,420,0.5197044334975369
12400,200,0.455026455026455
12403,144,0.8773885350318471
12411,153,0.25664488017429193
12416,480,0.8014184397163121
12424,168,0.5754830917874396
12431,96,0.8460365853658537
12440,126,0.03303858520900321
12448,16,0.02144922879177378
12462,118,0.6280691964285714
12463,343,0.6438508625486923
12467,142,0.4263681592039801
12481,189,0.7157092614302462
12481,489,0.15968271773095105
12491,257,0.7074122236671001
12491,94,0.5667311411992263
12495,336,0.3909479686386315
12497,466,0.3162393162393162
12508,397,0.5892707460184409
12509,157,0.08385962107282756
12509,494,0.652267818574514
12511,238,0.631578947368421
12521,411,0.16763836754252856
12522,2,0.4740224959828602
12524,31,0.04825012866700978
12525,318,0.1366810774858663
12540,129,0.5439238653001464
12544,364,0.7328671328671329
12568,380,0.18980282812188806
12570,223,0.7101769911504425
12572,127,0.7115173674588665
12573,91,0.09353376282510141
12574,458,0.30415531335149865
12576,295,0.4793939393939394
12580,52,0.5392354124748491
12584,488,0.10060394151303242
12585,402,0.7165137614678899
12590,331,0.7653239929947461
12595,293,0.05470424771734815
12609,270,0.4180238870792617
12615,83,0.7977272727272727
12620,394,0.410828025477707
12621,345,0.7547038327526132
12631,261,0.5438175270108043
12636,386,0.5802837938760269
12639,242,0.49454545454545457
12655,365,0.05610430659818254
12660,471,0.45263157894736844
12661,389,0.6510538641686182
12663,198,0.09989733870330886
12673,35,0.018780083642389332
12676,187,0.9401408450704225
12702,354,0.5455192034139402
12705,263,0.46087636932707354
12706,396,0.5384615384615384
12711,84,0.3806921675774135
12720,391,0.7835917312661499
12726,116,0.568936170212766
12733,188,0.6226993865030674
12747,351,0.502092050209205
12752,431,0.38090128755364805
12754,259,0.7645429362880887
12756,291,0.4848178137651822
12757,446,0.13059496746884064
12761,302,0.6917510853835022
12764,491,0.5559502664298401
12765,60,0.3453547628381027
12773,437,0.05840444688013779
12776,154,0.08318965517241379
12779,79,0.39470899470899473
12781,361,0.6864608076009501
12782,329,0.06689094038491629
12789,294,0.46774193548387094
12806,172,0.7770390070921985
12819,138,0.6583777383066903
12821,339,0.6169354838709677
12825,252,0.6485992691839221
12836,326,0.04042526888366918
12841,41,0.5005740528128588
12845,403,0.44458762886597936
12849,88,0.6631509558338826
12849,38,0.5039664022398507
12853,418,0.09709795378510853
12857,254,0.35051546391752575
12865,485,0.694019471488178
12868,330,0.34091923248549755
12885,248,0.5759398496240602
12887,498,0.5447330447330447
12890,221,0.5130932896890343
12894,269,0.6277292576419214
12901,94,0.5219512195121951
12904,211,0.5628332063975628
12915,149,0.41839762611275966
12932,459,0.38268156424581007
12933,110,0.6580756013745704
12938,337,0.07365898902457876
12949,401,0.7318321392016377
12958,137,0.6942469295410472
12958,404,0.13312239543139373
12967,461,0.7865612648221344
12973,194,0.5697986577181208
12977,349,0.5773624091381101
12979,450,0.7331917905166313
12979,225,0.7890909090909091
12990,490,0.03702848344880678
12991,423,0.5312046444121916
12996,29,0.4444444444444444
13000,240,0.042846153846153846
13002,204,0.6582109479305741
13012,242,0.47989276139410186
13015,448,0.7107942973523421
13018,373,0.7554112554112554
13019,332,0.0688224902066211
13019,268,0.3991769547325103
13031,39,0.644808743169399
13036,429,0.7176332747510252
13047,5,0.5697589481373265
13050,243,0.6062322946175638
13050,92,0.5204872646733112
13053,114,0.46091015169194866
13055,325,0.15082343929528916
13055,447,0.7546296296296297
13069,319,0.755729794933655
13069,293,0.11181434599156118
13071,95,0.11766506005661388
13089,338,0.31872852233676974
13094,87,0.033144951886360165
13094,132,0.6288659793814433
13097,390,0.6748329621380846
13110,246,0.10411899313501144
13126,46,0.6223337515683814
13129,173,0.19389485585076313
13134,144,0.47606019151846785
13136,451,0.8298330640818524
13141,112,0.8690064260998517
13154,157,0.4356589147286822
13159,235,0.6787842669845053
13167,496,0.14592430858806404
13167,67,0.4362272240085745
13169,189,0.5944767441860465
13175,383,0.5387160820648577
13175,143,0.6353211009174312
13181,438,0.8543554006968641
